Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS
2000-12-01,-0.016897081413210335,-0.00034334318540107933,0.0022962112514350874,0.001532175689479054,0.0010922992900055384,0.00046150608335726595,0.000406607829753991,-0.001148975808209718,-0.001187710062523939,-0.0016777448515323812,0.00015541715260258826,-0.03221476510067112,-0.03140096618357491,-0.17267441860465116,-0.0011680873358570487,0.0006237076766564265,0.0007435942822235919,0.0022449074293955373,0.0015310850558041267,0.0009808989806603385,0.0012447851048260627,0.0,-0.003409171848593462,-0.009869889946134136
2001-01-01,-0.06562499999999993,-0.00016473997110844074,0.00572737686139746,0.003569607343192338,0.003273322422258529,-7.96993851648331e-05,0.0007386863052050163,-0.0013729697076865222,-0.0014132155004729086,0.005921408196041256,0.0004516271628054458,-0.00832177531206657,-0.01122194513715713,0.03935347856640892,-0.0018793217701928988,0.0008052991628546557,0.0008624660541893814,0.0024825604812048763,0.004841023990559412,0.003721115010262954,-0.00014316068656849978,0.0769230769230771,-0.00493362455723545,-0.00780478879264801
2001-02-01,-0.08193979933110374,0.00023723912782069867,0.002277904328018332,0.0035569105691055647,0.002718868950516651,-2.6129406857866577e-05,0.0012247066871164947,-0.001415746105344673,-0.0017500499432152594,0.0021014764413993525,5.087502801837118e-05,-0.006993006993007089,-0.007566204287515754,0.0010141987829614951,-0.002724148022875017,0.0010073692913112886,0.0009563705344364237,0.00255192493580525,0.0015480702503603005,0.0017679033194364369,0.0006556191079059026,0.0,-0.006516465829363938,-0.010277855338601594
2001-03-01,-0.03278688524590179,0.0003720229872921088,0.0005681818181817455,0.0040506329113925155,0.0016268980477223138,-0.00015644000541403802,0.0013838242347123941,-0.0012206128853101683,-0.0019436718084173688,-0.0029450865295166384,0.00030336253479035236,-0.016901408450704092,-0.003811944091486663,-0.08004052684903751,-0.0028300733954866875,0.0008564050613728558,0.0008383063842438698,0.0021523202454114543,9.327363820488266e-05,0.0010404319768206882,-0.00026358200412690547,0.023809523809523725,-0.0026168920436184795,-0.005916616257113705
2001-04-01,-0.096045197740113,0.0002737088460889048,0.0017035775127769437,0.002521432173474558,0.0021656740660531693,-7.61125278345709e-05,0.0016055009833344513,-0.0011893743719654237,-0.002620398015543479,0.0049426955512199555,-0.00024181149929169976,0.03151862464183375,0.029336734693877542,0.006240822320117578,-0.0029991076557727148,0.0005635620008099806,0.000752562692176717,0.0019438915958893688,0.0017587102791285503,0.0015919167467008943,-0.002229738382385049,0.023255813953488413,-0.0035506948730733567,-0.007244100308613444
2001-05-01,-0.12291666666666667,-9.164853447729548e-05,0.005102040816326481,0.004024144869215096,0.0010804970286333315,0.00022031286079315926,0.0014000582484678947,-0.0009443504380836076,-0.003025087841240004,-0.0036508589745065656,-0.0005080285082162961,0.012499999999999956,0.0,0.04487413352790948,-0.002370662518688782,-3.260158881279729e-05,0.00045936307395666454,0.001272752827587098,0.002633433971298338,0.0002364376724024453,-0.0003321882903627449,-0.022727272727272818,-0.005197879846973286,-0.00847500445423044
2001-06-01,-0.05700712589073631,-0.00030817508606628685,0.002256063169768563,0.0045090180360720655,0.0037776578521315773,1.6869505867989076e-05,0.0010618832935642697,-0.0009378469448193538,-0.0034504977405747095,0.0025918974564407282,-1.6586177235544675e-05,-0.015089163237311465,-0.01239157372986377,-0.03631284916201116,-0.0020914716085972396,-0.0002903918187272536,0.0003201057471720059,0.0009198356489850124,0.0017642767128738246,0.0022324946157483705,-0.0008685079034219667,0.04651162790697683,-0.00542889969498439,-0.008652040980528963
2001-07-01,-0.05037783375314864,-0.00026062806110171977,-0.0016882386043892694,0.001995012468827939,0.0021505376344086446,0.00041868508731846,0.00044322994886103473,-0.0010949211668132008,-0.00342859219681646,0.0027796434856470764,0.0019297031919436325,-0.0069637883008356605,0.0,-0.04166666666666674,-0.0020167414319804955,-6.844050760057563e-05,0.00033297487194627884,0.0008312551895595099,-0.0003310469027252294,0.0025813045415237212,-0.0009297333252705764,0.022222222222222143,-0.006034464512291282,-0.0074086799374517565
2001-08-01,-0.03183023872679047,-2.8889403775100853e-05,0.0,0.004479840716774541,0.0016094420600858417,0.0006690387013266186,-0.00021092945427370058,-0.0014797993778079555,-0.0033526419969840404,-0.00857893486023853,0.0019503535359988167,-0.015427769985974837,-0.01505646173149311,0.03856332703213616,-0.0022688693034387253,0.0005097605718975551,0.0005461919622211653,0.0010476341550074153,-0.00011921635118483653,0.000496634646801164,-0.0011273104189206684,0.0652173913043479,-0.0010467800865219257,-0.006527744275958702
2001-09-01,-0.1589041095890411,0.00020698560924325982,0.003945885005636862,0.0009910802775023875,0.002142474558114671,-0.0024313987550638183,-0.0003374932511703843,-0.001673720476165541,-0.002693676251889321,-0.0004344090624780472,-0.0018950085204693101,0.021367521367521514,0.02292993630573248,-0.057881325081907575,-0.0019986163183470795,0.0009855310738380307,0.0009239818481436846,0.0011460169864183634,-0.003404695034709193,-0.00568233772680371,-0.0019617645276616136,0.020408163265306145,-0.005213580665211048,-0.005823037279784171
